CNN,ST_NAMES,LAT,LONG
20500000,"['03RD ST', 'SHAFTER AVE']",37.73164355,-122.3917972
20501000,"['LANE ST', 'SHAFTER AVE']",37.73103715,-122.3907271
20502000,"['THOMAS AVE', '03RD ST']",37.73085518,-122.392073
20503000,"['THOMAS AVE', 'LANE ST']",37.73041135,-122.3912898
20504000,"['03RD ST', 'VAN DYKE AVE', 'WILLIAMS AVE']",37.72927845,-122.3926245
20505000,"['LANE ST', 'VAN DYKE AVE']",37.72915975,-122.3924151
20506000,"['UNDERWOOD AVE', 'LANE ST']",37.72978556,-122.3918524
20507000,"['03RD ST', 'UNDERWOOD AVE']",37.73006682,-122.3923487
20508000,"['THORNTON AVE', '03RD ST']",37.73064214,-122.3921466
20510000,"['WILLIAMS AVE', 'CERES ST']",37.7295267,-122.3944792
20511000,"['LUCY ST', 'WILLIAMS AVE']",37.72939917,-122.3935815
20512000,"['LUCY ST', 'THORNTON AVE']",37.73079994,-122.3932623
20513000,"['THORNTON AVE', 'LATONA ST']",37.73072896,-122.3927604
20514000,"['BAY VIEW ST', 'LATONA ST']",37.73248791,-122.3923579
20515000,"['DONNER AVE', '03RD ST']",37.72469314,-122.3945321
20517000,"['BANCROFT AVE', '03RD ST']",37.72623739,-122.3939025
20520000,"['ARMSTRONG AVE', 'MENDELL ST']",37.72828547,-122.395871
20521000,"['MENDELL ST', 'BANCROFT AVE']",37.72741816,-122.3959833
20522000,"['CERES ST', 'THORNTON AVE']",37.73092693,-122.3941601
20523000,"['MENDELL ST', 'YOSEMITE AVE']",37.72899662,-122.3954379
20524000,"['MENDELL ST', 'WILLIAMS AVE']",37.72958445,-122.3948857
20525000,"['REDDY ST', 'WILLIAMS AVE']",37.72965422,-122.3953769
20526000,"['REDDY ST', 'THORNTON AVE']",37.7310545,-122.3950577
20527000,"['POMONA ST', 'THORNTON AVE']",37.73085416,-122.3936456
20528000,"['POMONA ST', 'BAY VIEW ST']",37.73261558,-122.3932425
20529000,"['THORNTON AVE', 'FLORA ST']",37.73097935,-122.3945307
20530000,"['BAY VIEW ST', 'FLORA ST']",37.73274324,-122.3941271
20531000,"['TOPEKA AVE', 'THORNTON AVE']",37.7310736,-122.3951916
20532000,"['NEWHALL ST', 'TOPEKA AVE', 'VENUS ST']",37.73191177,-122.3957262
20533000,"['TOPEKA AVE', 'APOLLO ST']",37.73261418,-122.3968654
20534000,"['BAYVIEW CIR', 'BAY VIEW ST', 'NEWHALL ST']",37.73291814,-122.3946781
20535000,"['SHOUP AVE', 'WILLIAMS AVE', 'DIANA ST']",37.72980086,-122.3964093
20537000,"['WILLIAMS AVE', 'NEPTUNE ST']",37.72990988,-122.3971769
20538000,"['THORNTON AVE', 'NEPTUNE ST']",37.73131352,-122.3968567
20539000,"['NEWHALL ST', 'WILLIAMS AVE']",37.72994018,-122.3973902
20540000,"['CARROLL AVE', 'ISSLEIB AVE', 'NEWHALL ST']",37.72855802,-122.3986224
20541000,"['VENUS ST', 'THORNTON AVE']",37.73143454,-122.3976967
20542000,"['THORNTON AVE', 'APOLLO ST']",37.73156219,-122.3985828
20544000,"['BAY SHORE BLVD', '03RD ST']",37.71774009,-122.3984343
20546000,"['03RD ST', 'SAN BRUNO AVE', 'GIRARD ST']",37.71618274,-122.3997395
20548000,"['LE CONTE AVE', 'KEITH ST']",37.71933824,-122.3984391
20550000,"['KEY AVE', 'BAY SHORE BLVD', 'LANE ST']",37.72092036,-122.3996003
20552000,"['FRATESSA CT', 'GIRARD ST']",37.71621131,-122.3999298
20554000,"['WILDE AVE', 'GIRARD ST']",37.7165739,-122.4001189
20555000,"['SAN BRUNO AVE', 'WILDE AVE']",37.71665015,-122.3998281
20556000,"['SAN BRUNO AVE', 'HARKNESS AVE']",37.71790631,-122.4001315
20557000,"['HARKNESS AVE', 'GIRARD ST']",37.71777641,-122.4006186
20558000,"['BRUSSELS ST', 'HARKNESS AVE']",37.71751421,-122.4016019
20559000,"['WARD ST', 'GIRARD ST']",37.71897994,-122.4011221
20560000,"['BRUSSELS ST', 'WARD ST']",37.7187207,-122.4021026
20561000,"['SAN BRUNO AVE', 'WARD ST']",37.71916172,-122.4004346
20562000,"['ORDWAY ST', 'SAN BRUNO AVE']",37.72040888,-122.4007358
20563000,"['ORDWAY ST', 'GIRARD ST']",37.72018168,-122.4015999
20564000,"['SALINAS AVE', 'GOULD ST']",37.72114324,-122.398326
20565000,"['SALINAS AVE', 'JAMESTOWN AVE']",37.72112068,-122.3982296
20566000,"['EXETER ST', 'SALINAS AVE']",37.72130252,-122.3990069
20568000,"['CRANE ST', 'PAUL AVE']",37.72324239,-122.3992144
20569000,"['SALINAS AVE', 'HWY 101 S ON RAMP', 'CRANE ST', 'BAY SHORE BLVD']",37.72151727,-122.399925
20570000,"['WHEAT ST', 'BAY SHORE BLVD']",37.72263328,-122.4003821
20571000,"['ORDWAY ST', 'BRUSSELS ST']",37.71992277,-122.4025846
20572000,"['MANSELL ST', 'GIRARD ST']",37.72127745,-122.4020565
20573000,"['MANSELL ST', 'SALINAS AVE', 'SAN BRUNO AVE']",37.7215344,-122.4010741
20574000,"['BAY SHORE BLVD', 'PAUL AVE']",37.72361621,-122.4007847
20575000,"['WHEAT ST', 'PAUL AVE']",37.72344678,-122.400073
20576000,"['OLMSTEAD ST', 'SAN BRUNO AVE']",37.72283239,-122.4016126
20577000,"['OLMSTEAD ST', 'GIRARD ST']",37.72257408,-122.4026048
20578000,"['PAUL AVE', 'SAN BRUNO AVE']",37.72391999,-122.402061
20579000,"['GOETTINGEN ST', 'WILDE AVE']",37.7161345,-122.4021212
20580000,"['HARKNESS AVE', 'GOETTINGEN ST']",37.71725416,-122.402577
20581000,"['WARD ST', 'GOETTINGEN ST']",37.71846465,-122.4030709
20582000,"['ANKENY ST', 'SPARTA ST', 'WARD ST']",37.71833665,-122.4035549
20583000,"['HARKNESS AVE', 'SPARTA ST']",37.71754589,-122.4037503
20584000,"['BISHOP ST', 'HARKNESS AVE']",37.71781439,-122.4045334
20585000,"['BRUSSELS ST', 'MANSELL ST']",37.7210229,-122.4030342
20586000,"['ORDWAY ST', 'GOETTINGEN ST']",37.71966386,-122.4035693
20587000,"['BISHOP ST', 'ANKENY ST']",37.71892832,-122.4040509
20588000,"['SOMERSET ST', 'ORDWAY ST']",37.71940633,-122.4045486
20589000,"['GOETTINGEN ST', 'MANSELL ST']",37.72076685,-122.4040178
20590000,"['DELTA ST', 'TIOGA AVE']",37.71717093,-122.4077331
20591000,"['RUTLAND ST', 'WILDE AVE']",37.71728125,-122.4053102
20592000,"['HARKNESS AVE', 'RUTLAND ST']",37.71794524,-122.405022
20593000,"['HARKNESS AVE', 'ALDER ST']",37.71804471,-122.4053459
20594000,"['ORDWAY ST', 'ANKENY ST', 'ALDER ST']",37.71930853,-122.4047916
20596000,"['SOMERSET ST', 'MANSELL ST']",37.72050868,-122.4050094
20597000,"['ANKENY ST', 'MILL ST']",37.71966001,-122.4055644
20598000,"['OLMSTEAD ST', 'BRUSSELS ST']",37.72232177,-122.403574
20599000,"['DWIGHT ST', 'GIRARD ST']",37.72377502,-122.4031058
20600000,"['DWIGHT ST', 'SAN BRUNO AVE']",37.72403561,-122.4021084
20601000,"['DWIGHT ST', 'BRUSSELS ST']",37.72352273,-122.4040679
20602000,"['GOETTINGEN ST', 'OLMSTEAD ST']",37.72206365,-122.4045654
20603000,"['HOLYOKE ST', 'MANSELL ST']",37.72013173,-122.4059854
20604000,"['WOOLSEY ST', 'BRUSSELS ST']",37.72471814,-122.4045863
20606000,"['DWIGHT ST', 'GOETTINGEN ST']",37.72328956,-122.4050868
20608000,"['NEWHALL ST', 'EGBERT AVE']",37.72678018,-122.3992697
20609000,"['PHELPS ST', 'EGBERT AVE']",37.72795746,-122.4019551
20610000,"['FITZGERALD AVE', 'BAY SHORE BLVD']",37.72696476,-122.4018751
20612000,"['WILLIAMS AVE', 'APOLLO ST']",37.73016461,-122.3989705
20613000,"['VENUS ST', 'WILLIAMS AVE']",37.73003734,-122.3980743
20614000,"['BRIDGEVIEW DR', 'THORNTON AVE', 'SCOTIA AVE']",37.7317031,-122.3994232
20615000,"['TOPEKA AVE', 'BRIDGEVIEW DR']",37.73327812,-122.3976895
20617000,"['PHELPS ST', 'BANCROFT AVE']",37.72983815,-122.4002737
20618000,"['PHELPS ST', 'CARROLL AVE']",37.72921144,-122.400834
20619000,"['VESTA ST', 'PHELPS ST', 'WILLIAMS AVE']",37.73029193,-122.399867
20620000,"['VESTA ST', 'LEDYARD ST', 'THORNTON AVE']",37.73147826,-122.4002933
20621000,"['PHELPS ST', 'DONNER AVE']",37.72858444,-122.4013946
20622000,"['DONNER AVE', 'BAY SHORE BLVD']",37.72935716,-122.4027522
20623000,"['SCOTIA AVE', 'MADDUX AVE']",37.73231052,-122.4000216
20624000,"['MADDUX AVE', 'TOPEKA AVE']",37.73363885,-122.3985846
20625000,"['LEDYARD ST', 'MERCURY ST']",37.73246551,-122.4012684
20626000,"['MERCURY ST', 'THORNTON AVE']",37.73125851,-122.4011314
20628000,"['THORNTON AVE', 'MERCURY ST']",37.73121738,-122.4012883
20631000,"['GIRARD ST', 'WOOLSEY ST']",37.72497559,-122.4036009
20633000,"['WAYLAND ST', 'GIRARD ST']",37.7261732,-122.4041008
20637000,"['WAYLAND ST', 'BRUSSELS ST']",37.72591546,-122.405086
20638000,"['GIRARD ST', 'BACON ST']",37.7273743,-122.4045938
20639000,"['WOOLSEY ST', 'GOETTINGEN ST']",37.72446069,-122.4055716
20640000,"['WAYLAND ST', 'GOETTINGEN ST']",37.72565771,-122.4060712
20641000,"['BACON ST', 'BRUSSELS ST']",37.72711466,-122.4055863
20642000,"['BAY SHORE BLVD', 'QUINT ST']",37.7299019,-122.4030216
20643000,"['CARROLL AVE', 'QUINT ST']",37.73026643,-122.4026982
20644000,"['QUINT ST', 'BANCROFT AVE']",37.73089561,-122.40214
20645000,"['THORNTON AVE', 'CARROLL AVE', 'BAY SHORE BLVD']",37.73065835,-122.4034005
20646000,"['THORNTON AVE', 'ELMIRA ST']",37.73080049,-122.4028661
20647000,"['THORNTON AVE', 'QUINT ST', 'WATERVILLE ST']",37.73102392,-122.4020262
20650000,"['BURROWS ST', 'SAN BRUNO AVE']",37.728835,-122.4040997
20651000,"['SAN BRUNO AVE', 'SILLIMAN ST', 'HWY 101 S OFF RAMP', 'HWY 101 S ON RAMP']",37.73123693,-122.4050859
20652000,"['BURROWS ST', 'GIRARD ST']",37.72857432,-122.405091
20653000,"['BURROWS ST', 'BRUSSELS ST']",37.72831524,-122.4060814
20654000,"['FELTON ST', 'GIRARD ST']",37.72977665,-122.4055892
20655000,"['FELTON ST', 'BRUSSELS ST']",37.72951816,-122.4065779
20656000,"['BAY SHORE BLVD', 'SILVER AVE']",37.73294878,-122.4046571
20657000,"['PERRY ST', '03RD ST']",37.78211912,-122.3968414
20659000,"['03RD ST', 'OAKDALE AVE']",37.73479736,-122.3906938
20660000,"['03RD ST', 'NEWCOMB AVE']",37.73559052,-122.3904163
20661000,"['NEWCOMB AVE', 'MENDELL ST']",37.73522488,-122.3897708
20662000,"['MENDELL ST', 'OAKDALE AVE']",37.73459871,-122.3903446
20663000,"['NEWHALL ST', 'QUESADA AVE']",37.73441301,-122.3933402
20664000,"['PALOU AVE', 'NEWHALL ST']",37.7350381,-122.3927759
20665000,"['MCKINNON AVE', 'NEWHALL ST']",37.73690676,-122.3910875
20666000,"['NEWCOMB AVE', 'NEWHALL ST']",37.73628804,-122.3916476
20667000,"['OAKDALE AVE', 'NEWHALL ST']",37.73566096,-122.3922137
20668000,"['KIRKWOOD AVE', 'NEWHALL ST']",37.73816615,-122.3899589
20669000,"['LA SALLE AVE', 'NEWHALL ST']",37.73754172,-122.3905211
20670000,"['HUDSON AVE', 'PHELPS ST']",37.74110511,-122.3901426
20671000,"['PHELPS ST', 'INNES AVE']",37.74048233,-122.3907027
20672000,"['PHELPS ST', 'JERROLD AVE']",37.7398532,-122.3912684
20673000,"['MCKINNON AVE', 'PHELPS ST']",37.73796121,-122.3929651
20674000,"['PHELPS ST', 'NEWCOMB AVE']",37.73735076,-122.3935236
20675000,"['LA SALLE AVE', 'PHELPS ST']",37.73860268,-122.392393
20676000,"['PHELPS ST', 'KIRKWOOD AVE']",37.73922798,-122.3918307
20677000,"['NEWHALL ST', 'BRIDGEVIEW DR', 'REVERE AVE']",37.73378771,-122.3939039
20679000,"['PHELPS ST', 'OAKDALE AVE']",37.73672865,-122.3940928
20680000,"['PALOU AVE', 'PHELPS ST']",37.73610651,-122.3946621
20681000,"['DUNSHEE ST', 'PALOU AVE']",37.73668628,-122.3956856
20682000,"['QUINT ST', 'REVERE AVE']",37.73551478,-122.3980142
20683000,"['QUESADA AVE', 'QUINT ST']",37.73653279,-122.3970816
20684000,"['OAKDALE AVE', 'DUNSHEE ST']",37.73731363,-122.3951193
20686000,"['DUNSHEE ST', 'DRUMMOND ALY']",37.73699892,-122.3954034
20687000,"['QUINT ST', 'JERROLD AVE']",37.74090096,-122.393115
20688000,"['NEWCOMB AVE', 'QUINT ST']",37.73840367,-122.3953819
20690000,"['DRUMMOND ALY', 'QUINT ST']",37.73746823,-122.3962317
20691000,"['SILVER AVE', 'PALOU AVE', 'QUINT ST']",37.73715618,-122.3965152
20692000,"['OAKDALE AVE', 'QUINT ST']",37.73778405,-122.3959448
20694000,"['SILVER AVE', 'QUESADA AVE']",37.73686375,-122.3976657
20695000,"['NEWCOMB AVE', 'RANKIN ST']",37.73946412,-122.3972536
20696000,"['DAVIDSON AVE', 'QUINT ST']",37.74467268,-122.3897602
20697000,"['QUINT ST', 'EVANS AVE']",37.74404593,-122.3903279
20700000,"['EVANS AVE', 'RANKIN ST']",37.745101,-122.3921823
20703000,"['RANKIN ST', 'CUSTER AVE']",37.74636178,-122.3910568
20704000,"['DAVIDSON AVE', 'RANKIN ST']",37.74573372,-122.3916175
20707000,"['RANKIN ST', 'ISLAIS ST']",37.74683473,-122.3906346
20708000,"['INDIANA ST', 'CESAR CHAVEZ ST']",37.75011834,-122.390433
20712000,"['EVANS AVE', 'MARIN ST']",37.74835168,-122.3966474
20716000,['JERROLD AVE'],37.74187374,-122.3948295
20717000,"['KIRKWOOD AVE', 'RANKIN ST']",37.74134625,-122.3955744
20724000,"['KIRKWOOD AVE', 'SELBY ST']",37.74239147,-122.3974158
20725000,"['NAPOLEON ST', 'EVANS AVE', 'TOLAND ST']",37.74726235,-122.3960086
20726000,"['TOLAND ST', 'GALVEZ AVE']",37.74597423,-122.3970428
20727000,"['HUDSON AVE', 'TOLAND ST']",37.74535035,-122.397609
20730000,"['CESAR CHAVEZ ST', 'EVANS AVE']",37.74968462,-122.3972854
20731000,"['MADDUX AVE', 'THOMAS AVE']",37.73431133,-122.3983423
20732000,"['UNNAMED 021', 'QUINT ST', 'MADDUX AVE']",37.73530771,-122.3982085
20733000,"['TOPEKA AVE', 'QUINT ST']",37.73395772,-122.3993799
20734000,"['REVERE AVE', 'ROBBLEE AVE']",37.73604528,-122.3983272
20735000,"['QUINT ST', 'THOMAS AVE']",37.73474803,-122.3993746
20736000,"['SCOTIA AVE', 'QUINT ST']",37.73286138,-122.4005655
20737000,"['SILVER AVE', 'AUGUSTA ST', 'SCOTIA AVE']",37.73448154,-122.4022017
20738000,"['QUINT ST', 'SANTA FE AVE']",37.73335136,-122.4000356
20739000,"['LEDYARD ST', 'SILVER AVE']",37.7340732,-122.4028559
20740000,"['THOMAS AVE', 'ROBBLEE AVE']",37.73528592,-122.3999093
20741000,"['SILVER AVE', 'THOMAS AVE']",37.73558082,-122.4003573
20742000,"['SILVER AVE', 'REVERE AVE']",37.73643308,-122.3985559
20743000,"['SILVER AVE', 'TOPEKA AVE']",37.7352614,-122.4009524
20744000,"['SILVER AVE', 'SANTA FE AVE']",37.73488449,-122.4015562
20745000,"['CONKLING ST', 'SILVER AVE']",37.73472732,-122.401808
20747000,"['RANKIN ST', 'REVERE AVE']",37.7369644,-122.3995041
20748000,"['OAKDALE AVE', 'RANKIN ST']",37.73884665,-122.3978095
20749000,"['PALOU AVE', 'RANKIN ST']",37.73821473,-122.3983785
20751000,"['QUESADA AVE', 'RANKIN ST']",37.73758867,-122.3989421
20753000,"['REVERE AVE', 'INDUSTRIAL ST']",37.73899042,-122.4030758
20754000,"['PALOU AVE', 'SELBY ST']",37.7392759,-122.4002464
20755000,"['INDUSTRIAL ST', 'PALOU AVE']",37.73965912,-122.400899
20756000,"['QUESADA AVE', 'SELBY ST']",37.73864877,-122.4008083
20757000,"['INDUSTRIAL ST', 'QUESADA AVE']",37.73930154,-122.4019574
20758000,"['SELBY ST', 'INDUSTRIAL ST', 'OAKDALE AVE']",37.73990197,-122.3996855
20759000,"['PALOU AVE', 'DORMAN AVE']",37.74010953,-122.4013202
20760000,"['BARNEVELD AVE', 'PALOU AVE']",37.74147572,-122.4036107
20761000,"['BARNEVELD AVE', 'DORMAN AVE']",37.73924909,-122.4043921
20762000,"['WATERVILLE ST', 'AUGUSTA ST']",37.73445274,-122.4026894
20763000,"['SILVER AVE', 'WATERVILLE ST']",37.73419241,-122.4026649
20764000,"['ELMIRA ST', 'SILVER AVE']",37.73366532,-122.4035093
20765000,"['CHARTER OAK AVE', 'SILVER AVE']",37.73314373,-122.4043448
20766000,"['ELMIRA ST', 'AUGUSTA ST']",37.73440022,-122.4035786
20767000,"['WATERVILLE ST', 'CONKLING ST']",37.73589125,-122.402825
20769000,"['CHARTER OAK AVE', 'AUGUSTA ST']",37.7343432,-122.404544
20770000,"['SILVER AVE', 'SAN BRUNO AVE']",37.73243866,-122.4056075
20771000,"['SAN BRUNO AVE', 'HALE ST']",37.73296325,-122.4059094
20772000,"['BARNEVELD AVE', 'HALE ST']",37.7326219,-122.4070241
20773000,"['HELENA ST', 'BAY SHORE BLVD']",37.7363086,-122.4067038
20776000,"['ELMIRA ST', 'HELENA ST']",37.7366168,-122.4037878
20777000,"['HELENA ST', 'CHARTER OAK AVE']",37.73639219,-122.4046822
20779000,"['LOOMIS ST', 'INDUSTRIAL ST', 'BOUTWELL ST']",37.73832136,-122.4056467
20783000,"['APPAREL WAY', 'BARNEVELD AVE']",37.73976175,-122.4043832
20785000,"['CHARTER OAK AVE', 'INDUSTRIAL ST']",37.73849806,-122.4050284
20788000,"['INDUSTRIAL ST', 'SHAFTER AVE', 'BARNEVELD AVE']",37.73871258,-122.404258
20790000,"['LOOMIS ST', 'WATERLOO ST']",37.73915519,-122.4055709
20791000,"['LOOMIS ST', 'FLOWER ST']",37.74211831,-122.4045995
20793000,"['SELBY ST', 'NEWCOMB AVE']",37.74052854,-122.3991241
20795000,['KIRKWOOD AVE'],37.74322534,-122.3988775
20796000,['INNES AVE'],37.74446917,-122.3977487
20799000,"['TOLAND ST', 'JERROLD AVE']",37.74409606,-122.398747
20801000,['TOLAND ST'],37.74341558,-122.3993489
20802000,"['TOLAND ST', 'NEWCOMB AVE']",37.74158785,-122.4009932
20803000,"['TOLAND ST', 'OAKDALE AVE']",37.74096193,-122.4015557
20804000,"['BARNEVELD AVE', 'OAKDALE AVE']",37.74188588,-122.403186
20805000,"['MCKINNON AVE', 'TOLAND ST']",37.7421972,-122.4004267
20806000,"['BARNEVELD AVE', 'NEWCOMB AVE']",37.74312376,-122.4032752
20807000,"['NAPOLEON ST', 'JERROLD AVE']",37.74595386,-122.4020267
20808000,"['UPTON ST', 'JERROLD AVE']",37.74498228,-122.4003114
20809000,"['APPAREL WAY', 'BARNEVELD AVE']",37.74106594,-122.4039201
20810000,"['BARNEVELD AVE', 'OAKDALE AVE']",37.74203622,-122.4034513
20811000,"['UPTON ST', 'MCKINNON AVE']",37.74309371,-122.4019958
20812000,"['LOOMIS ST', 'BARNEVELD AVE', 'MCKINNON AVE']",37.74379436,-122.4032433
20813000,"['OAKDALE AVE', 'LOOMIS ST']",37.74252073,-122.4043063
20814000,"['PATTERSON ST', 'FLOWER ST']",37.74232258,-122.4051922
20815000,"['FLOWER ST', 'BAY SHORE BLVD']",37.74245675,-122.4055814
20816000,"['BAY SHORE BLVD', 'OAKDALE AVE']",37.74305121,-122.4052424
20817000,"['PATTERSON ST', 'OAKDALE AVE']",37.7428166,-122.4048284
20820000,"['HOLLADAY AVE', 'RUTLEDGE ST']",37.74502868,-122.4055742
20821000,"['HOLLADAY AVE', 'COSTA ST']",37.74452751,-122.4057701
20822000,"['JERROLD AVE', 'BARNEVELD AVE']",37.74633409,-122.402698
20824000,"['CESAR CHAVEZ ST', 'KANSAS ST']",37.74939668,-122.4020616
20825000,"['BAY SHORE BLVD', 'COSTA ST']",37.74429792,-122.4045273
20827000,"['BREWSTER ST', 'COSTA ST']",37.7448118,-122.4068959
20828000,"['BREWSTER ST', 'RUTLEDGE ST']",37.74533332,-122.4067374
20830000,"['HOLLADAY AVE', 'YORK ST']",37.74647415,-122.405214
20831000,"['HOLLADAY AVE', 'WRIGHT ST']",37.74736631,-122.4051014
20833000,"['PERALTA AVE', 'HOLLADAY AVE']",37.74822273,-122.4049373
20834000,"['MONTCALM ST', 'WRIGHT ST']",37.74745938,-122.4059256
20835000,"['PERALTA AVE', 'HAMPSHIRE ST']",37.74785855,-122.4062749
20837000,"['DELTA ST', 'HARKNESS AVE']",37.71848475,-122.406982
20838000,"['DELTA ST', 'WILDE AVE']",37.71781995,-122.4072715
20841000,"['HARKNESS AVE', 'MILL ST']",37.71826559,-122.4061671
20842000,"['ANKENY ST', 'HOLYOKE ST']",37.71973704,-122.4057971
20843000,"['DELTA ST', 'ANKENY ST']",37.71975378,-122.4064313
20844000,"['HAMILTON ST', 'DELTA ST']",37.7192148,-122.4066652
20846000,"['BOWDOIN ST', 'MANSELL ST']",37.719736,-122.4079769
20847000,"['HAMILTON ST', 'MANSELL ST']",37.71999111,-122.4069979
20851000,"['ERVINE ST', 'CAMPBELL AVE']",37.71605647,-122.4091219
20852000,"['OLMSTEAD ST', 'BOWDOIN ST']",37.72102675,-122.4085241
20853000,"['MANSELL ST', 'DARTMOUTH ST']",37.71958673,-122.4090219
20854000,"['OLMSTEAD ST', 'DARTMOUTH ST']",37.72076874,-122.4095066
20855000,"['COLBY ST', 'MANSELL ST']",37.71933157,-122.4100017
20856000,"['OLMSTEAD ST', 'COLBY ST']",37.72051163,-122.4104856
20858000,"['KAREN CT', 'HOLYOKE ST']",37.72330143,-122.4072755
20859000,"['SOMERSET ST', 'KAREN CT']",37.72355695,-122.406287
20861000,"['HOLYOKE ST', 'WOOLSEY ST']",37.72394098,-122.4075415
20863000,"['HAMILTON ST', 'WOOLSEY ST']",37.72368801,-122.4085287
20864000,"['HOLYOKE ST', 'WAYLAND ST']",37.72514205,-122.4080422
20865000,"['BOWDOIN ST', 'DWIGHT ST']",37.72222972,-122.4090199
20866000,"['DARTMOUTH ST', 'DWIGHT ST']",37.72197343,-122.4100006
20867000,"['DWIGHT ST', 'HAMILTON ST']",37.7224851,-122.4080341
20868000,"['WOOLSEY ST', 'BOWDOIN ST']",37.72343035,-122.4095147
20869000,"['HAMILTON ST', 'WAYLAND ST']",37.72488427,-122.4090274
20870000,"['BOWDOIN ST', 'WAYLAND ST']",37.72462553,-122.4100168
20871000,"['UNIVERSITY ST', 'MANSELL ST']",37.71907425,-122.4109899
20872000,"['MANSELL ST', 'JOHN F SHELLEY DR']",37.71812672,-122.4141763
20874000,"['DWIGHT ST', 'COLBY ST']",37.72171491,-122.4109898
20875000,"['WOOLSEY ST', 'DARTMOUTH ST']",37.72317283,-122.4105001
20876000,"['WOOLSEY ST', 'COLBY ST']",37.72291544,-122.411485
20877000,"['OLMSTEAD ST', 'UNIVERSITY ST']",37.72025167,-122.4114755
20878000,"['UNIVERSITY ST', 'DWIGHT ST']",37.72145793,-122.4119731
20879000,"['WOOLSEY ST', 'UNIVERSITY ST']",37.72265846,-122.4124683
20880000,"['UNIVERSITY ST', 'WAYLAND ST']",37.72385821,-122.4129691
20881000,"['WAYLAND ST', 'PRINCETON ST']",37.72359894,-122.413959
20882000,"['UNIVERSITY ST', 'BACON ST']",37.72505482,-122.4134686
20883000,"['AMHERST ST', 'WAYLAND ST']",37.72334322,-122.4149359
20884000,"['PRINCETON ST', 'BACON ST']",37.72479305,-122.4144528
20885000,"['SOMERSET ST', 'WOOLSEY ST']",37.72419423,-122.4065532
20886000,"['SOMERSET ST', 'WAYLAND ST']",37.72539995,-122.4070565
20887000,"['BACON ST', 'GOETTINGEN ST']",37.72685852,-122.4065654
20888000,"['SOMERSET ST', 'BACON ST']",37.72659925,-122.4075564
20889000,"['BURROWS ST', 'GOETTINGEN ST']",37.7280586,-122.4070624
20890000,"['BACON ST', 'HOLYOKE ST']",37.72634147,-122.4085416
20891000,"['BACON ST', 'HAMILTON ST']",37.72608369,-122.4095269
20892000,"['SOMERSET ST', 'BURROWS ST']",37.72779971,-122.4080519
20893000,"['HOLYOKE ST', 'BURROWS ST']",37.72754194,-122.4090371
20894000,"['BRUSSELS ST', 'SILLIMAN ST']",37.73071772,-122.407073
20895000,"['GOETTINGEN ST', 'FELTON ST']",37.72926126,-122.4075604
20896000,"['GIRARD ST', 'SILLIMAN ST']",37.73097562,-122.406086
20897000,"['SILVER AVE', 'BARNEVELD AVE']",37.73208267,-122.4067637
20899000,"['SILVER AVE', 'BRUSSELS ST']",37.73184673,-122.407539
20900000,"['SOMERSET ST', 'FELTON ST']",37.7290029,-122.4085485
20901000,"['HOLYOKE ST', 'FELTON ST']",37.72874525,-122.4095338
20902000,"['SOMERSET ST', 'SILLIMAN ST']",37.73020274,-122.4090438
20903000,"['HOLYOKE ST', 'SILLIMAN ST']",37.72994454,-122.4100318
20904000,"['GOETTINGEN ST', 'SILLIMAN ST']",37.73046057,-122.4080571
20905000,"['GOETTINGEN ST', 'SILVER AVE']",37.73155152,-122.4085089
20907000,"['HALE ST', 'MERRILL ST']",37.73196396,-122.4091724
20908000,"['SILVER AVE', 'SOMERSET ST']",37.7312551,-122.4094782
20909000,"['BOYLSTON ST', 'HOLYOKE ST', 'SILVER AVE']",37.73093844,-122.4105098
20910000,"['BOYLSTON ST', 'HALE ST']",37.73147877,-122.4107565
20911000,"['BOWDOIN ST', 'BACON ST']",37.72582587,-122.4105122
20912000,"['FELTON ST', 'BOWDOIN ST']",37.72822991,-122.4115046
